family,hour,algo,carbon,latency_ms,hops,reroute_pct,deltaC_pct,deltaL_pct,emissions_proxy,deltaE_pct
ospf_metric,0,OSPF,1099.727864442063,13.997132616487455,1.8580645161290323,0.0,0.0,0.0,2.570493315608514,0.0
ospf_metric,1,OSPF,1130.6285010277277,13.997132616487455,1.8580645161290323,0.0,0.0,0.0,2.6192689377476275,0.0
ospf_metric,2,OSPF,1203.8870424038134,13.997132616487455,1.8580645161290323,0.0,0.0,0.0,2.800601532541277,0.0
ospf_metric,3,OSPF,1268.9466077265765,13.997132616487455,1.8580645161290323,0.0,0.0,0.0,2.9583468981583927,0.0
ospf_metric,4,OSPF,1315.9867517552484,13.997132616487455,1.8580645161290323,0.0,0.0,0.0,3.0481506793358095,0.0
ospf_metric,5,OSPF,1321.0104442407887,13.997132616487455,1.8580645161290323,0.0,0.0,0.0,3.0494406439671526,0.0
ospf_metric,6,OSPF,1332.096169311331,13.997132616487455,1.8580645161290323,0.0,0.0,0.0,3.0854118355312115,0.0
ospf_metric,7,OSPF,1359.448915990786,13.997132616487455,1.8580645161290323,0.0,0.0,0.0,3.1703375350082066,0.0
ospf_metric,8,OSPF,1286.9389921374266,13.997132616487455,1.8580645161290323,0.0,0.0,0.0,3.019120082164271,0.0
ospf_metric,9,OSPF,1268.654096685216,13.997132616487455,1.8580645161290323,0.0,0.0,0.0,2.917484006132501,0.0
ospf_metric,10,OSPF,1206.1083927079276,13.997132616487455,1.8580645161290323,0.0,0.0,0.0,2.7978967920543485,0.0
ospf_metric,11,OSPF,1182.5984997926403,13.997132616487455,1.8580645161290323,0.0,0.0,0.0,2.7317554755370685,0.0
ospf_metric,12,OSPF,1084.178363265558,13.997132616487455,1.8580645161290323,0.0,0.0,0.0,2.5056127352344393,0.0
ospf_metric,13,OSPF,1070.8409999484345,13.997132616487455,1.8580645161290323,0.0,0.0,0.0,2.468581495053902,0.0
ospf_metric,14,OSPF,985.9899557252858,13.997132616487455,1.8580645161290323,0.0,0.0,0.0,2.2838420208612926,0.0
ospf_metric,15,OSPF,922.5970232369059,13.997132616487455,1.8580645161290323,0.0,0.0,0.0,2.1399406303259534,0.0
ospf_metric,16,OSPF,907.1462418971788,13.997132616487455,1.8580645161290323,0.0,0.0,0.0,2.1109219275735107,0.0
ospf_metric,17,OSPF,876.7865688836745,13.997132616487455,1.8580645161290323,0.0,0.0,0.0,2.0279971820420437,0.0
ospf_metric,18,OSPF,890.1435578509748,13.997132616487455,1.8580645161290323,0.0,0.0,0.0,2.038446939065184,0.0
ospf_metric,19,OSPF,878.8220787353232,13.997132616487455,1.8580645161290323,0.0,0.0,0.0,2.0582942906612893,0.0
ospf_metric,20,OSPF,933.3265743720244,13.997132616487455,1.8580645161290323,0.0,0.0,0.0,2.1794030575763195,0.0
ospf_metric,21,OSPF,953.548443479666,13.997132616487455,1.8580645161290323,0.0,0.0,0.0,2.2214291389000875,0.0
ospf_metric,22,OSPF,1000.1997475169837,13.997132616487455,1.8580645161290323,0.0,0.0,0.0,2.3081852895596295,0.0
ospf_metric,23,OSPF,1030.7714748744627,13.997132616487455,1.8580645161290323,0.0,0.0,0.0,2.3636828335705107,0.0
ospf_metric,0,C,1017.1030715786605,14.420967741935486,1.9096774193548387,0.0,7.513203541980036,3.0280139301444398,2.491334610604733,3.0795141354040627
ospf_metric,1,C,1042.1144510512372,14.612724014336923,1.9225806451612903,2.5806451612903225,7.828747452946061,4.397982177609377,2.5508474727614217,2.6122351928108265
ospf_metric,2,C,1115.8307045395404,14.589426523297496,1.9225806451612903,5.161290322580645,7.3143355450067835,4.2315374372631664,2.7490535781112846,1.840602950153276
ospf_metric,3,C,1166.7367397019218,14.612724014336923,1.9225806451612903,5.161290322580645,8.054702018375083,4.397982177609377,2.866156385378391,3.1162847344708386
ospf_metric,4,C,1200.0862628870516,14.637813620071691,1.935483870967742,2.5806451612903225,8.807116691228847,4.5772303595206845,2.932244130144472,3.80252032739384
ospf_metric,5,C,1211.9241446701187,14.683691756272404,1.935483870967742,2.5806451612903225,8.257792362373342,4.90499846358703,2.9344674147116963,3.770305530718008
ospf_metric,6,C,1230.9409187424037,14.557168458781364,1.9225806451612903,2.5806451612903225,7.593689772505146,4.0010754890914795,2.99860570663924,2.8134373470770777
ospf_metric,7,C,1251.1979286084093,14.589426523297496,1.9225806451612903,2.5806451612903225,7.962858045569282,4.2315374372631664,3.082829994904513,2.7601963241263285
ospf_metric,8,C,1191.641543597554,14.476523297491044,1.9096774193548387,3.870967741935484,7.404970175128261,3.4249206186623247,2.9269650203702606,3.052381464997859
ospf_metric,9,C,1171.1369792584292,14.635304659498214,1.9225806451612903,5.161290322580645,7.686659246329083,4.55930554132955,2.854373989014059,2.1631658300709122
ospf_metric,10,C,1110.0039699840145,14.975627240143371,1.9741935483870967,9.03225806451613,7.96814144607199,6.990679094540625,2.7579529174837676,1.4276393140739199
ospf_metric,11,C,1086.3410707242933,14.975627240143371,1.9741935483870967,0.0,8.139485132547094,6.990679094540625,2.688444906727792,1.5854482290645573
ospf_metric,12,C,1002.4698959456628,14.612724014336923,1.9225806451612903,5.161290322580645,7.536441427754403,4.397982177609377,2.4577602677380512,1.909810994471606
ospf_metric,13,C,977.2125817122941,15.056272401433695,1.9870967741935484,6.451612903225806,8.743447275613189,7.566833964969805,2.4098847855390613,2.377750527274323
ospf_metric,14,C,907.1164719981549,14.471684587813625,1.9096774193548387,16.774193548387096,7.999420609626008,3.3903513264365803,2.2069359042140047,3.36740089484319
ospf_metric,15,C,853.2555447516419,14.476523297491044,1.9096774193548387,9.03225806451613,7.51590095554193,3.4249206186623247,2.076697502973438,2.955368315189308
ospf_metric,16,C,840.0716343832664,14.508781362007173,1.9096774193548387,2.5806451612903225,7.394023633238509,3.655382566833999,2.0685201242278533,2.0086864792009633
ospf_metric,17,C,804.5390469687342,14.476523297491044,1.9096774193548387,2.5806451612903225,8.240035201146606,3.4249206186623247,1.9584928701127031,3.4272390782789386
ospf_metric,18,C,812.0924269500707,15.056272401433695,1.9870967741935484,7.741935483870968,8.768375641490763,7.566833964969805,1.990686723938484,2.3429707298931355
ospf_metric,19,C,803.4579075499078,14.774014336917565,1.9483870967741936,6.451612903225806,8.575589190233924,5.550291918467701,1.9664810735861575,4.460645763421615
ospf_metric,20,C,850.1926744700822,14.920071684587818,1.9741935483870967,7.741935483870968,8.907268065079755,6.593772406022766,2.1075137873802268,3.2985761833352503
ospf_metric,21,C,880.1509932517031,14.508781362007173,1.9096774193548387,9.03225806451613,7.697296422625656,3.655382566833999,2.1633807526614244,2.6131099670100246
ospf_metric,22,C,920.414745292988,14.612724014336923,1.9225806451612903,3.870967741935484,7.976906855062069,4.397982177609377,2.2467217043264287,2.6628531734957575
ospf_metric,23,C,954.9961367633348,14.644982078853053,1.9225806451612903,2.5806451612903225,7.3513227672852075,4.628444125781052,2.3380495283342815,1.084464669801247
ospf_metric,0,C+IncD,1060.9779893236637,14.034946236559142,1.864516129032258,0.0,3.5235876412078326,0.27015261702346827,2.315995861264596,9.90072422280042
ospf_metric,1,C+IncD,1093.539882547915,14.059139784946238,1.864516129032258,0.6451612903225806,3.2803541080115584,0.44299907815221473,2.355194369211816,10.081995198358507
ospf_metric,2,C+IncD,1162.7539444280524,14.034946236559142,1.864516129032258,0.6451612903225806,3.4166908129213023,0.27015261702346827,2.5209275679434873,9.986210510426046
ospf_metric,3,C+IncD,1222.4764086755345,14.034946236559142,1.864516129032258,0.0,3.6621083005452295,0.27015261702346827,2.6552571007354566,10.24524194953652
ospf_metric,4,C+IncD,1270.9115270494954,14.317204301075272,1.9096774193548387,4.516129032258065,3.4252035323024503,2.2866946635255743,2.6850137081904664,11.913353680549365
ospf_metric,5,C+IncD,1276.862719147647,14.317204301075272,1.9096774193548387,0.0,3.3419663928936005,2.2866946635255743,2.6904869059334504,11.771133789530769
ospf_metric,6,C+IncD,1288.6468368929836,14.317204301075272,1.9096774193548387,0.0,3.2617263992891714,2.2866946635255743,2.7328095872457117,11.428044847205712
ospf_metric,7,C+IncD,1314.185519106499,14.422043010752693,1.9225806451612903,1.935483870967742,3.329540106426019,3.035695995083514,2.781324789704192,12.27038890996216
ospf_metric,8,C+IncD,1239.0598547816985,14.034946236559142,1.864516129032258,5.806451612903226,3.720389050937642,0.27015261702346827,2.7228470466223333,9.813224630984298
ospf_metric,9,C+IncD,1222.4686000848785,14.034946236559142,1.864516129032258,0.0,3.6405113672050238,0.27015261702346827,2.6239918458280798,10.059769297363959
ospf_metric,10,C+IncD,1164.2642628467793,14.034946236559142,1.864516129032258,0.0,3.469350691375325,0.27015261702346827,2.5208931424856775,9.90042414556978
ospf_metric,11,C+IncD,1144.4657741210774,14.034946236559142,1.864516129032258,0.0,3.224486220661463,0.27015261702346827,2.45619193774216,10.087415958806938
ospf_metric,12,C+IncD,1050.1137195853048,14.034946236559142,1.864516129032258,0.0,3.1419778178979683,0.27015261702346827,2.2632749789872233,9.671796157459324
ospf_metric,13,C+IncD,1035.3364045929484,14.059139784946238,1.864516129032258,0.6451612903225806,3.3155804976832055,0.44299907815221473,2.2177433911299143,10.16122434793308
ospf_metric,14,C+IncD,949.3727057715365,14.059139784946238,1.864516129032258,0.0,3.713754865465533,0.44299907815221473,2.0507886199636696,10.204444912075525
ospf_metric,15,C+IncD,890.3411321801937,14.086917562724016,1.864516129032258,0.6451612903225806,3.49620584548857,0.6414524224111572,1.9261881805233307,9.988709348916101
ospf_metric,16,C+IncD,872.9091804663209,14.086917562724016,1.864516129032258,0.0,3.7741501700161977,0.6414524224111572,1.8975607177322444,10.107489389080506
ospf_metric,17,C+IncD,841.2268977959911,14.086917562724016,1.864516129032258,0.0,4.055681547786247,0.6414524224111572,1.8146919143161635,10.518025844153174
ospf_metric,18,C+IncD,862.5701072646416,14.086917562724016,1.864516129032258,0.0,3.0976408628853456,0.6414524224111572,1.8307736068321858,10.187821338544893
ospf_metric,19,C+IncD,843.3454173035525,14.086917562724016,1.864516129032258,0.0,4.036842301780096,0.6414524224111572,1.8379988484881489,10.702815587287272
ospf_metric,20,C+IncD,894.9121067019953,14.086917562724016,1.864516129032258,0.0,4.1158656278351184,0.6414524224111572,1.9415212543094706,10.91499814317933
ospf_metric,21,C+IncD,918.3395164073382,14.059139784946238,1.864516129032258,0.6451612903225806,3.692410942840433,0.44299907815221473,1.9903736258338045,10.401210149817663
ospf_metric,22,C+IncD,968.8936689788537,14.059139784946238,1.864516129032258,0.0,3.1299826475509502,0.44299907815221473,2.0778700487138986,9.978195506551902
ospf_metric,23,C+IncD,1001.8305567632572,14.059139784946238,1.864516129032258,0.0,2.807694898108257,0.44299907815221473,2.136429079661493,9.614392873756868
ospf_metric,0,CE,1169.0425470720963,16.376702508960577,2.1161290322580646,0.0,-6.302894095095015,17.000409710130103,3.0730041267096047,-19.549197348608207
ospf_metric,1,CE,1197.3163690745391,16.376702508960577,2.1161290322580646,0.0,-5.898300634221849,17.000409710130103,3.1280501368811495,-19.424549797129092
ospf_metric,2,CE,1292.012129177687,16.464516129032262,2.129032258064516,0.6451612903225806,-7.3200461230908624,17.62777834681965,3.39215979668362,-21.12254304187145
ospf_metric,3,CE,1344.4473416288079,16.417025089605737,2.1225806451612903,1.2903225806451613,-5.9498747577328865,17.288487145344682,3.531849008517256,-19.385897939010313
ospf_metric,4,CE,1410.2860131278642,16.81666666666667,2.167741935483871,3.870967741935484,-7.165669505930851,20.14365461436036,3.6962206280311714,-21.261086372428803
ospf_metric,5,CE,1411.2053324850108,16.721684587813623,2.1548387096774193,1.2903225806451613,-6.827719541313609,19.465072211410448,3.664194298515096,-20.159554696174805
ospf_metric,6,CE,1431.9382512668058,16.77634408602151,2.161290322580645,1.935483870967742,-7.495110657595478,19.855577179145786,3.7393805846886528,-21.19550919026174
ospf_metric,7,CE,1471.9732897497613,16.73494623655914,2.1548387096774193,7.741935483870968,-8.277205008248947,19.559817678992104,3.8725420156968275,-22.149202503978913
ospf_metric,8,CE,1368.5236417278054,16.466129032258063,2.129032258064516,2.5806451612903225,-6.339434121494608,17.6393014442282,3.60463258239349,-19.393481686541314
ospf_metric,9,CE,1345.608567514939,16.464516129032262,2.129032258064516,1.935483870967742,-6.065835520556186,17.62777834681965,3.492059433530512,-19.694210017613237
ospf_metric,10,CE,1268.754906271421,16.71845878136201,2.1548387096774193,5.806451612903226,-5.194103112311568,19.442026016593278,3.29997059089468,-17.944686175206808
ospf_metric,11,CE,1242.5070459854664,16.504838709677422,2.1354838709677417,5.161290322580645,-5.065839860555437,17.915855782034228,3.250425555415437,-18.986694985077207
ospf_metric,12,CE,1151.3513680539863,16.598924731182798,2.141935483870968,1.935483870967742,-6.195752199490734,18.588036464201593,3.0117420894752898,-20.199823664828802
ospf_metric,13,CE,1100.4700178007781,16.37867383512545,2.1225806451612903,10.96774193548387,-2.7668923634573557,17.0144934958517,2.854933718703597,-15.650778571572301
ospf_metric,14,CE,1051.9843583185407,16.77634408602151,2.161290322580645,7.096774193548387,-6.693212462261848,19.855577179145786,2.743667910806048,-20.133874661406924
ospf_metric,15,CE,982.5774599309517,16.777956989247315,2.161290322580645,1.935483870967742,-6.501260591932772,19.86710027655436,2.561230091152908,-19.686969575543053
ospf_metric,16,CE,967.7890538095161,16.600537634408603,2.141935483870968,4.516129032258065,-6.685009440761247,18.599559561610164,2.537357004079914,-20.201366565772854
ospf_metric,17,CE,936.3467579500308,16.688530465949825,2.1483870967741936,5.806451612903226,-6.793008832490261,19.228208542456237,2.440060913791161,-20.318752678650142
ospf_metric,18,CE,944.3225634681878,16.464516129032262,2.129032258064516,3.870967741935484,-6.086546955191632,17.62777834681965,2.46943739581774,-21.14307949316577
ospf_metric,19,CE,920.2495559468784,15.942114695340505,2.0580645161290323,6.451612903225806,-4.713977745207747,13.895575130595127,2.4256007090871208,-17.845184728556145
ospf_metric,20,CE,998.1009718255926,16.681362007168463,2.1483870967741936,8.387096774193548,-6.940164271777085,19.176994776195873,2.6218475983822134,-20.301180145077417
ospf_metric,21,CE,1019.160722796488,16.470967741935485,2.129032258064516,6.451612903225806,-6.88085432528118,17.673870736453967,2.67691447706175,-20.504157894822175
ospf_metric,22,CE,1050.165871104762,16.464516129032262,2.129032258064516,2.5806451612903225,-4.995614497186195,17.62777834681965,2.745680607272576,-18.954081359578137
ospf_metric,23,CE,1101.6136351124053,17.165053763440863,2.2,5.161290322580645,-6.872731926014003,22.632643654614377,2.8392640319793667,-20.120347436396823
